studyName,DatetimeGMT,JulianDay,Event,GridLine,GridStation,RoundedGridLine,RoundedGridStation,GridRegion,NorthSouthRegion,InshoreOffshoreRegion,Latitude,Longitude,BottleNumber,Depth,Temperature,Salinity,Density,BeamTransmission,Oxygen,OxygenSaturation,PAR,Fluorescence,Chlorophyll,Phaeopigment,FilterCode,Chlorophyllc3,Chlorophyllide,Chlorophyllc2,Peridinin,Phaeophorbide,x19butanoyloxyfucoxanthin,Fucoxanthin,Neoxanthin,Prasinoxanthin,x19hexanoyloxyfucoxanthin,Violaxanthin,Diadinoxanthin,Antheraxanthin,Alloxanthin,Diatoxanthin,Zeaxanthin,Lutein,Crocoxanthin,Chlorophyllb,Echinenone,DivinylChlorophylla,Chlorophylla,Lycopene,Phaeophytin,AlphaCarotene,BetaCarotene,Prasinophytes,Cryptophytes,MixedFlagellates,Diatoms,Haptophytes,PercentIrradiance,PrimaryProduction,PrimProdSTD,FIREGain,FIREFvOverFm,FIRESigma,FIRERho,BacterialAbundance,ThymidineIncorporation,LeucineIncorporation,HNA,LNA,DOC,POC,N,PO4,SiO4,NO2,NO3,NH4,NO3plusNO2,O2mlperl,O2umolperl,DIC1,DIC2,Alkalinity1,Alkalinity2,DICTemperature,DICSalinity,Notes1,Notes2
LMG18-01,1/23/2018 21:59,23,313,150,-40,200,-40,SC,S,C,-68.34023,-70.15924,16,50,-1.5802,33.7939,27.1945,95.679,7.1305,NaN,1.00E-12,0.1043,0.439662818,0.313102736,5,0.064628737,0.020706172,0.059383981,0,NaN,0.009058765,0.436142778,0,0,0.030067938,0,0.048125999,0,0.022556117,0,0,0,NaN,0,NaN,-0.046327693,0.598314311,NaN,0,0,0.016503852,0,0.059950721,0.070758514,0.842715323,0.026575439,0.1,5.174629517,2.23705215,2400,0.396,329,0.11,NaN,NaN,NaN,NaN,NaN,NaN,52.11,8.98,2,58.76,NaN,NaN,NaN,27.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.5,NaN
LMG18-01,1/23/2018 21:59,23,313,150,-40,200,-40,SC,S,C,-68.34023,-70.15924,14,70,-1.5193,33.8572,27.2442,96.6741,6.9084,NaN,1.00E-12,-0.0713,0.286380154,0.336045751,5,0.038183851,0.008276843,0.037117075,0,NaN,0.00887927,0.248798623,0,0,0.024999401,0,0.02684459,0,0.014362932,0,0,0,NaN,0,NaN,-0.021855302,0.385325947,NaN,0,0,0.009576504,0,0.064618357,0.118792064,0.782493591,0.034096003,NaN,NaN,NaN,2400,0.381,244,0.1,NaN,NaN,NaN,NaN,NaN,NaN,40.64,7.01,2.06,61.4,NaN,NaN,NaN,28.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.5,NaN
LMG18-01,1/23/2018 21:59,23,313,150,-40,200,-40,SC,S,C,-68.34023,-70.15924,11,100,-1.3426,33.9944,27.3502,97.4017,6.5396,NaN,1.00E-12,-0.1562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.87,4.41,2.11,61.21,NaN,NaN,NaN,28.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/23/2018 21:59,23,313,150,-40,200,-40,SC,S,C,-68.34023,-70.15924,9,200,0.7558,34.5123,27.669,98.0903,4.2436,NaN,1.00E-12,-0.2047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.32,70.76,NaN,NaN,NaN,32.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/23/2018 21:59,23,313,150,-40,200,-40,SC,S,C,-68.34023,-70.15924,7,400,1.3389,34.6956,27.7775,98.0466,3.925,NaN,1.00E-12,-0.2044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.31,79.12,NaN,NaN,NaN,31.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/23/2018 21:59,23,313,150,-40,200,-40,SC,S,C,-68.34023,-70.15924,5,500,1.3714,34.7081,27.7852,98.0509,3.9634,NaN,1.00E-12,-0.2031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3,80.02,NaN,NaN,NaN,31.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/23/2018 21:59,23,313,150,-40,200,-40,SC,S,C,-68.34023,-70.15924,3,750,1.3413,34.7131,27.7914,97.8685,3.9634,NaN,1.00E-12,-0.2025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.28,81.89,NaN,NaN,NaN,31.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/23/2018 21:59,23,313,150,-40,200,-40,SC,S,C,-68.34023,-70.15924,1,820,1.3371,34.7128,27.7914,97.8005,3.9485,NaN,1.00E-12,-0.2038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.31,82.25,NaN,NaN,NaN,31.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/24/2018 10:05,24,317,150,0,200,0,SC,S,C,-68.0777,-70.81484,24,0,0.7485,33.088,26.5231,71.7013,8.9398,NaN,48.135,7.4285,7.671739326,2.397252724,5,0.438083183,0.757867761,1.58387041,0.103482254,NaN,0.084104838,7.601804075,0,0,0,0,1.624528495,0,0.147859188,0.061502613,0,0,NaN,0.158052891,NaN,-1.399553185,8.767025672,NaN,0,0,0.238249889,0.010210973,0.043871041,0.049381334,0.896536708,0,100,60.36481638,2.365728771,1000,0.414,349,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.57,33.83,NaN,NaN,NaN,13.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.6,NaN
LMG18-01,1/24/2018 10:05,24,317,150,0,200,0,SC,S,C,-68.0777,-70.81484,22,10,0.6298,33.1536,26.5827,77.2574,8.7307,NaN,3.5603,4.7139,4.034848493,1.404901082,5,0.263010647,0.337568004,0.818346928,0.072883995,NaN,0.082483352,3.715007844,0,0,0.248710098,0.0450684,0.72823655,0,0.141451171,0.051949687,0,0,NaN,0.123838686,NaN,-0.720586213,4.74659088,NaN,0,0,0.095168357,0.016651448,0.06645412,0.093576662,0.79972589,0.023591777,50,38.09399305,13.28422886,1000,0.43,308,0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.02,43.45,NaN,NaN,NaN,13.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.6,NaN
LMG18-01,1/24/2018 10:05,24,317,150,0,200,0,SC,S,C,-68.0777,-70.81484,20,20,-0.207,33.5062,26.9103,89.3317,7.9319,NaN,0.78654,1.0806,0.928150726,1.042240265,5,0.136073945,0.100006759,0.243765912,0,NaN,0.048010606,1.013225429,0,0,0.242878796,0,0.147245258,0,0.068323131,0,0,0,NaN,0.110917581,NaN,-0.219265345,1.68236022,NaN,0,0.012299056,0.036804145,0.049955688,0.087862439,0.123543218,0.650283396,0.088355288,25,10.49193573,5.41828328,1600,0.453,321,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.29,45.69,NaN,NaN,NaN,16.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.6,NaN
LMG18-01,1/24/2018 10:05,24,317,150,0,200,0,SC,S,C,-68.0777,-70.81484,18,35,-0.667,33.6027,27.0083,92.327,7.6149,NaN,0.1506,0.8017,1.12138176,0.542196053,5,0.121810258,0.059239177,0.17290287,0,NaN,0.033662146,0.812578767,0,0,0.225634978,0,0.081603769,0,0.04202921,0,0,0,NaN,0.041058541,NaN,-0.158442113,1.286074252,NaN,0,0,0.014327723,0.023266744,0.065060943,0.091401614,0.707389772,0.112880968,1,10.76113334,7.198570613,2000,0.444,282,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.73,54.56,NaN,NaN,NaN,23.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.6,NaN
LMG18-01,1/24/2018 10:05,24,317,150,0,200,0,SC,S,C,-68.0777,-70.81484,16,50,-1.4045,33.8307,27.2192,95.5219,6.9768,NaN,1.00E-12,0.3417,0.434657352,0.303619543,5,0.066792327,0.028390181,0.08811353,0,NaN,0.031446808,0.383969493,0,0,0.148018914,0,0.049190775,0,0.031761727,0,0,0,NaN,0,NaN,-0.047476794,0.646506388,NaN,0,0,0.010900195,0,0.09304285,0.207766563,0.558494151,0.140696511,0.1,3.722783429,1.146667152,2400,0.436,265,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.09,63.89,NaN,NaN,NaN,27.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.6,NaN
LMG18-01,1/24/2018 10:05,24,317,150,0,200,0,SC,S,C,-68.0777,-70.81484,14,60,-1.4245,33.9318,27.3019,96.8118,6.6384,NaN,1.00E-12,-0.0162,0.284797943,0.265494972,5,0.027833312,0.014183898,0.039972232,0,NaN,0.012557777,0.170308887,0,0,0.065830355,0,0.025703881,0,0.017279915,0,0,0,NaN,0,NaN,0.023394603,0.398793509,NaN,0,0,0.00963645,0,0.10016147,0.143527731,0.637576222,0.118734553,NaN,NaN,NaN,2400,0.384,279,0.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.13,65.68,NaN,NaN,NaN,29.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.6,NaN
LMG18-01,1/24/2018 10:05,24,317,150,0,200,0,SC,S,C,-68.0777,-70.81484,11,75,-1.3923,33.9602,27.324,97.0989,6.5928,NaN,1.00E-12,-0.107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.13,63.56,NaN,NaN,NaN,30.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/24/2018 10:05,24,317,150,0,200,0,SC,S,C,-68.0777,-70.81484,9,100,-1.2477,34.0291,27.3753,97.5063,6.3439,NaN,1.00E-12,-0.1552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.15,66.03,NaN,NaN,NaN,29.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/24/2018 10:05,24,317,150,0,200,0,SC,S,C,-68.0777,-70.81484,7,125,-0.9224,34.1373,27.4512,97.7044,5.9001,NaN,1.00E-12,-0.1756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.15,69.61,NaN,NaN,NaN,30.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/24/2018 10:05,24,317,150,0,200,0,SC,S,C,-68.0777,-70.81484,5,150,-0.4013,34.2571,27.5261,97.7859,5.3407,NaN,1.00E-12,-0.1983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.24,67.92,NaN,NaN,NaN,31.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/24/2018 10:05,24,317,150,0,200,0,SC,S,C,-68.0777,-70.81484,3,175,0.1948,34.4015,27.6127,97.8296,4.6682,NaN,1.00E-12,-0.2022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.29,71.56,NaN,NaN,NaN,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/24/2018 10:05,24,317,150,0,200,0,SC,S,C,-68.0777,-70.81484,1,216,0.5747,34.4771,27.6518,97.8372,4.4012,NaN,1.00E-12,-0.2022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3,71.28,NaN,NaN,NaN,33.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/24/2018 22:04,24,323,149,-50,100,-60,FSC,FS,C,-68.40576,-70.00085,24,0,1.0168,33.2251,26.6173,74.7845,8.7014,NaN,86.081,4.9802,7.505923635,2.48513504,5,0.36840824,0.813575117,1.628640269,0.120474563,NaN,0.117511455,7.772724558,0,0,0,0,1.66843025,0,0.170641993,0.110697569,0,0.078069622,NaN,0.122935004,NaN,-1.478919288,8.496188601,NaN,0,0,0.341677331,0.007301391,0.04785822,0.065278172,0.879562199,0,100,131.1035543,87.06928281,1000,0.489,277,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.46,37.72,NaN,NaN,NaN,5.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.7,NaN
LMG18-01,1/24/2018 22:04,24,323,149,-50,100,-60,FSC,FS,C,-68.40576,-70.00085,22,10,0.7421,33.3418,26.7277,80.5656,8.345,NaN,5.2763,3.4797,6.82055211,2.578212915,5,0.321803708,0.399174672,1.120495666,0,NaN,0.042669065,5.901585529,0,0,0.066463761,0,0.835718402,0,0.128674487,0.059418435,0,0,NaN,0,NaN,-1.357901102,7.521209608,NaN,0,0,0.211704107,0,0.040763486,0.042777102,0.915765643,0.000693794,50,106.0625192,7.734087603,1200,0.533,265,0.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.23,48.73,NaN,NaN,NaN,14.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.7,NaN
LMG18-01,1/24/2018 22:04,24,323,149,-50,100,-60,FSC,FS,C,-68.40576,-70.00085,20,20,-0.4343,33.5348,26.9436,90.1974,7.3158,NaN,0.43893,1.368,2.60146396,1.378333724,5,0.170466242,0.109749531,0.517720637,0,NaN,0,2.853753888,0,0,0.080794793,0,0.354601287,0,0.086196522,0,0,0,NaN,0,NaN,-0.656157963,4.458874341,NaN,0,0,0.114697009,0,0.047984034,0.000298424,0.939116478,0.012601095,25,47.2448579,8.386076355,1600,0.522,278,0.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7,56.82,NaN,NaN,NaN,19.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.7,NaN
LMG18-01,1/24/2018 22:04,24,323,149,-50,100,-60,FSC,FS,C,-68.40576,-70.00085,18,30,-0.9311,33.6597,27.0646,92.2244,7.1082,NaN,0.07918,0.6323,-2.87717442,6.936204367,5,0.129275679,0.090455066,0.389742688,0,NaN,0,2.104960509,0,0,0,0,0.312784229,0.01471707,0.080920385,0,0,0,NaN,0,NaN,-0.48136819,2.848260766,NaN,9.52971,0,0.092488263,0,0.063586444,0.005406168,0.931007385,0,1,29.28549272,4.278929951,2000,0.505,239,0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.76,57.84,NaN,NaN,NaN,21.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.7,NaN
LMG18-01,1/24/2018 22:04,24,323,149,-50,100,-60,FSC,FS,C,-68.40576,-70.00085,16,50,-1.226,33.8154,27.2011,95.3136,6.9059,NaN,1.00E-12,0.126,0.899285863,0.917429349,5,0.037377784,0.026236412,0.130558269,0,NaN,0,0.750531463,0,0,0.025921713,0,0.101749134,0,0.0560787,0,0,0,NaN,0,NaN,-0.122693738,1.106465994,NaN,0,0,0.033349968,0,0.103713319,0,0.880752087,0.015534694,0.1,9.339395785,3.559707828,2400,0.437,241,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.06,63.11,NaN,NaN,NaN,27.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.7,NaN
LMG18-01,1/24/2018 22:04,24,323,149,-50,100,-60,FSC,FS,C,-68.40576,-70.00085,14,80,-1.3245,33.9704,27.3301,96.9612,6.4804,NaN,1.00E-12,-0.126,0.266902317,0.393901585,5,0.018430495,0,0.052755441,0,NaN,0,0.268769376,0,0,0.036014924,0,0.037017272,0,0.031439874,0,0,0,NaN,0,NaN,-0.026222007,0.437438847,NaN,0,0,0.017471169,0,0.149673775,0,0.792722821,0.057603423,NaN,NaN,NaN,2400,0.417,244,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.15,65.24,NaN,NaN,NaN,29.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.7,NaN
LMG18-01,1/24/2018 22:04,24,323,149,-50,100,-60,FSC,FS,C,-68.40576,-70.00085,11,100,-1.2706,34.0097,27.3603,97.2856,6.2378,NaN,1.00E-12,-0.1412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.15,68.24,NaN,NaN,NaN,29.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/24/2018 22:04,24,323,149,-50,100,-60,FSC,FS,C,-68.40576,-70.00085,9,200,0.4422,34.4138,27.6086,97.6812,4.3373,NaN,1.00E-12,-0.197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.32,77.16,NaN,NaN,NaN,32.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/24/2018 22:04,24,323,149,-50,100,-60,FSC,FS,C,-68.40576,-70.00085,7,350,1.3348,34.6716,27.7585,97.9187,3.9865,NaN,1.00E-12,-0.2028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.34,76.73,NaN,NaN,NaN,31.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/24/2018 22:04,24,323,149,-50,100,-60,FSC,FS,C,-68.40576,-70.00085,5,550,1.3939,34.7086,27.784,98.0984,3.9585,NaN,1.00E-12,-0.2034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.32,79.56,NaN,NaN,NaN,31.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/24/2018 22:04,24,323,149,-50,100,-60,FSC,FS,C,-68.40576,-70.00085,3,750,1.3377,34.7169,27.7947,97.9397,4.0078,NaN,1.00E-12,-0.2044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.28,79.08,NaN,NaN,NaN,31.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/24/2018 22:04,24,323,149,-50,100,-60,FSC,FS,C,-68.40576,-70.00085,1,952,1.3163,34.7204,27.799,97.7535,4.0587,NaN,1.00E-12,-0.2057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3,83.61,NaN,NaN,NaN,31.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/25/2018 8:01,25,327,125,-25,100,-20,FSC,FS,C,-68.46475,-70.62596,24,0,0.0602,32.4063,26.0099,71.2329,8.9946,NaN,14.153,6.2909,8.921078139,2.563840282,5,0.323654673,1.141261221,1.628453344,0.13028315,NaN,0.111847868,8.47799406,0,0,0,0,2.160547551,0,0.241777946,0,0,0,NaN,0.209562545,NaN,-1.413568378,8.79633586,NaN,20.06213,0,0.380000785,0.013200223,0.053017162,0.056843288,0.876939297,0,100,138.9405308,34.22045782,1000,0.483,294,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.47,42.63,NaN,NaN,NaN,5.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.8,NaN
LMG18-01,1/25/2018 8:01,25,327,125,-25,100,-20,FSC,FS,C,-68.46475,-70.62596,22,10,-0.0314,32.6047,26.1742,74.7176,8.8265,NaN,2.3874,5.7554,5.463002997,1.817482616,5,0.232709382,0.623217091,1.101009231,0.081786432,NaN,0.071253301,5.562081145,0,0,0,0,1.131327092,0,0.102244536,0.070440294,0,0.04521245,NaN,0.086380534,NaN,-1.039195896,6.593827319,NaN,16.92903,0,0.252431087,0.007077017,0.038453065,0.053769935,0.900699973,0,50,146.1367752,43.66662965,1200,0.51,305,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.15,52.76,NaN,NaN,NaN,15.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.8,NaN
LMG18-01,1/25/2018 8:01,25,327,125,-25,100,-20,FSC,FS,C,-68.46475,-70.62596,20,20,-1.4417,33.4713,26.9286,93.986,7.1622,NaN,0.42087,0.8435,1.715514544,1.048914607,5,0.107551782,0.088463175,0.296712574,0,NaN,0,1.726978983,0,0,0,0,0.191595678,0,0.052450903,0,0,0,NaN,0.028036888,NaN,-0.347009941,2.406920911,NaN,0,0,0.073973448,0.007315032,0.047959998,0.004251702,0.940473258,0,25,31.17355495,6.335315512,2000,0.552,290,0.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.77,58.51,NaN,NaN,NaN,24.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.8,NaN
LMG18-01,1/25/2018 8:01,25,327,125,-25,100,-20,FSC,FS,C,-68.46475,-70.62596,18,30,-1.3602,33.6223,27.0487,95.2213,7.1022,NaN,0.069688,0.3035,1.085510694,0.73342766,5,0.059934427,0.044617423,0.168498747,0,NaN,0,0.981795775,0,0,0,0,0.122188136,0,0.0376053,0,0,0,NaN,0,NaN,-0.210243473,1.425139736,NaN,0,0,0.03777409,0,0.058062844,0.003606748,0.938330412,0,1,15.41555168,4.257029877,2400,0.533,275,0.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.83,60.79,NaN,NaN,NaN,24.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P2.8,NaN
